text,url,n,is_story,domain
Pentagon Opening 'Anomaly Resolution' Department to Study UFOs...,https://www.vice.com/en/article/5d3gj8/the-pentagon-is-opening-its-own-x-files-department-to-study-ufos,1,True,vice.com
Pentagon chiefs calls go unanswered...,https://www.politico.com/news/2022/08/05/pentagon-china-calls-taiwan-00050175,5,True,politico.com
Pentagon denies DC Mayor bid for National Guard help with migrants...,https://nypost.com/2022/08/05/pentagon-denies-dc-mayor-ask-for-help-with-migrants-reports/,1,True,nypost.com
Pentagon hypersonic missile fails again...,https://www.jpost.com/international/article-710889,4,True,jpost.com
"Pentagon says Russian casualties up to 80,000...",https://www.lemonde.fr/en/international/article/2022/08/08/pentagon-says-russian-casualties-in-ukraine-up-to-80-000_5992916_4.html,2,True,lemonde.fr
Pentagon: Pelosi Taiwan Trip 'Not Good Idea'...,https://www.jpost.com/breaking-news/article-712676,3,True,jpost.com
People Running Backward. What Could Possibly Go Wrong?,https://www.wsj.com/articles/people-are-running-backward-what-could-possibly-go-wrong-11654336800,1,True,wsj.com
People seeking permanent sterilizations -- and some being turned away...,https://www.ajc.com/life/health/post-roe-people-are-seeking-permanent-sterilizations-and-some-are-being-turned-away/FSOGLJNOONDTXMOZVWY65JNWXM/,1,True,ajc.com
Percent of Americans without health coverage hits new low...,https://news.yahoo.com/percent-americans-without-health-coverage-222035341.html,1,True,yahoo.com
Peripatetic pilgrimage: When travel feels like religious experience...,https://www.cnn.com/travel/article/sacred-places-walking-ocean-beach-san-francisco-wisdom-project/index.html,2,True,cnn.com
Person Of Interest Is Chicago-Area Rapper; Videos Have Shooting Imagery...,https://deadline.com/2022/07/parade-shooting-suspect-chicago-rapper-awake-the-rapper-1235057829/,1,True,deadline.com
Personal Brand Dead...,https://www.msn.com/en-us/news/technology/the-personal-brand-is-dead/ar-AAYAmM5,1,True,msn.com
Personal treachery in billionaire boys' club...,https://www.dailymail.co.uk/news/article-11044213/Is-Elon-Musks-affair-Sergey-Brins-wife-colossal-act-treachery.html,5,True,dailymail.co.uk
Pet Owners Happier...,https://www.studyfinds.org/owning-a-pet-happier/,1,True,studyfinds.org
Phoenix fire crews race to save lives in America's hottest city...,https://www.theguardian.com/us-news/2022/aug/10/phoenix-fire-department-emergency-calls-heatwave,2,True,theguardian.com
"Phoenix, Vegas more record highs...",https://www.usatoday.com/story/news/nation/2022/06/10/las-vegas-phoenix-southwest-heat-wave/7587474001/,1,True,usatoday.com
"Phoenix, Vegas record highs...",https://www.usatoday.com/story/news/nation/2022/06/10/las-vegas-phoenix-southwest-heat-wave/7587474001/,1,True,usatoday.com
Phones Know Who Went to Clinic. Whom Will They Tell?,https://www.wsj.com/articles/phones-know-who-went-to-an-abortion-clinic-whom-will-they-tell-11659873781,4,True,wsj.com
Photographer sues tattoo artist for copyright infringement...,https://www.fox5ny.com/news/photographer-suing-tattoo-artist-kat-von-d-copyright-infringement,4,True,fox5ny.com
Physicians face confusion and fear in post-Roe world...,https://finance.yahoo.com/news/physicians-face-confusion-fear-post-160206773.html,5,True,yahoo.com
Pig organ transplants inch closer with testing in dead...,https://apnews.com/article/pig-heart-transplant-nyu-c332493b4d6232edcf9ca389df976de0,2,True,apnews.com
Pilots picket as airline unions leverage summer travel woes...,https://apnews.com/article/travel-dallas-airlines-b2e70c0e1b903e01b026fdc64d743eba,3,True,apnews.com
Pitch for Schmidt-funded fellowship raised red flags...,https://www.politico.com/news/2022/07/11/biden-schmidt-google-fellowship-00044717,1,True,politico.com
Pizza night? CANCELED! Families across USA cutting back...,https://www.dailymail.co.uk/news/article-11013947/Pizza-night-CANCELED-Families-cut-essentials-luxuries-inflation-soars.html,1,True,dailymail.co.uk
Pizza night? CANCELED! Families cutting back...,https://www.dailymail.co.uk/news/article-11013947/Pizza-night-CANCELED-Families-cut-essentials-luxuries-inflation-soars.html,3,True,dailymail.co.uk
Plane fails to descend as pilots 'fall asleep' during flight...,http://www.cnn.com/travel/article/pilots-reported-to-fall-asleep-ethiopian-airlines/index.html,2,True,cnn.com
Planned Nomination of Anti-Abortion Judge Outrages Left...,https://www.bnnbloomberg.ca/biden-s-planned-nomination-of-anti-abortion-judge-outrages-left-1.1786795,2,True,bnnbloomberg.ca
Planned for weeks...,https://www.nbcnews.com/news/us-news/highland-park-mayor-says-was-cub-scout-leader-person-interest-parade-s-rcna36666,2,True,nbcnews.com
Plant-based meat boom withers...,https://www.nasdaq.com/articles/preview-beyond-meat-sales-under-threat-as-plant-based-boom-withers,2,True,nasdaq.com
"Playboy bunnies fed to Hef like 'meat' in 'gross, hoarder' orgy room...",https://nypost.com/2022/08/22/playboy-bunnies-fed-to-hef-like-meat-in-gross-hoarder-orgy-room/,1,True,nypost.com
Plea Deal Requires Weisselberg to Testify at Trump Org Trial...,https://dnyuz.com/2022/08/17/plea-deal-requires-weisselberg-to-testify-at-trump-organization-trial/,1,True,dnyuz.com
Plundering African gold in to boost war effort...,https://www.cnn.com/2022/07/29/africa/sudan-russia-gold-investigation-cmd-intl/index.html,3,True,cnn.com
"Polanski sex abuse case docs should be unsealed, LA DA says...",https://www.hastingstribune.com/ap/national/roman-polanski-sex-abuse-case-documents-should-be-unsealed-los-angeles-da-says/article_d29b1f0c-9286-5004-906b-86c510ccd4e3.html,2,True,hastingstribune.com
"Polanski sex abuse case docs should be unsealed, Los Angeles DA says...",https://www.hastingstribune.com/ap/national/roman-polanski-sex-abuse-case-documents-should-be-unsealed-los-angeles-da-says/article_d29b1f0c-9286-5004-906b-86c510ccd4e3.html,1,True,hastingstribune.com
"Police Arrest Man With Body Armor, Ammunition Outside Capitol...",https://www.usnews.com/news/top-news/articles/2022-06-03/police-arrest-man-with-body-armor-ammunition-outside-u-s-capitol,1,True,usnews.com
Police Chief Takes Responsibility...,https://www.msn.com/en-us/news/world/japan-e2-80-99s-police-chief-takes-responsibility-for-shinzo-abe-killing/ar-AAZowua,4,True,msn.com
Police change account of crash killing congresswoman...,https://thehill.com/homenews/ap/ap-politics/police-change-account-of-crash-killing-indiana-rep-walorski/,1,True,thehill.com
"Police crack down on Istanbul march, detain hundreds...",https://www.msn.com/en-us/news/world/police-crack-down-on-istanbul-pride-march-detain-over-200/ar-AAYTgj9,2,True,msn.com
Police kill man threatening to kill NY governor...,https://www.fox5ny.com/news/1-critical-after-police-involved-shooting-in-queens,4,True,fox5ny.com
Police say 'computer-generated voice' behind swatting attempt of Marjorie Taylor Greene...,https://www.dailydot.com/debug/marjorie-taylor-greene-swatted-georgia/,3,True,dailydot.com
Police shoot man 'aggressively trying' to get into AL elementary school...,https://www.al.com/news/2022/06/shooting-outside-gadsden-school-leaves-suspect-dead.html,1,True,al.com
Police sweep GOOGLE searches to find suspects...,https://www.nbcnews.com/news/us-news/police-google-reverse-keyword-searches-rcna35749,3,True,nbcnews.com
Polio Vax Urged in NY as Once-Defeated Virus Lurks...,https://www.wsj.com/articles/polio-vaccines-are-urged-in-new-york-as-once-defeated-virus-lurks-11661108118,2,True,wsj.com
Polio detected in NY wastewater...,https://www.fox5ny.com/news/ny-monitoring-wastewater-for-polio,2,True,fox5ny.com
Polio vaccine coverage as low as 37% in county where paralysis found...,https://www.nbcnews.com/health/health-news/polio-vaccine-coverage-low-37-ny-county-paralysis-case-was-found-rcna43279,1,True,nbcnews.com
Political Ad Spending Soars...,https://www.wsj.com/articles/political-ad-spending-soars-for-midterms-11660129200,2,True,wsj.com
Political analyst loses job after calling Trump 'orange'...,https://www.macon.com/news/nation-world/national/article264789314.html,4,True,macon.com
Poll numbers reveal trouble for Biden beyond the obvious...,How bad things are for Biden,1,False,How bad things are for Biden.
Pompeo to visit New Hampshire amid 2024 speculation...,https://thehill.com/homenews/campaign/3620748-pompeo-to-visit-new-hampshire-amid-2024-speculation/,3,True,thehill.com
Pope 'welcomes' trans audience...,https://www.lifesitenews.com/news/we-felt-welcomed-francis-personally-meets-group-of-transgender-individuals-at-papal-audience/,7,True,lifesitenews.com
Pope Apology Tour Rolls On...,https://apnews.com/article/pope-francis-canada-religion-edmonton-alberta-b4831ad22056aa2f862f04464966b66e,1,True,apnews.com
Pope apologizes for 'evil committed by so many Christians'...,https://apnews.com/article/pope-francis-canada-apology-visit-137ad23719603e9d370257f257ec0163,4,True,apnews.com
"Pope apologizes for 'evil committed by so many Christians'...
Colonizing oppressed Indigenous...",https://apnews.com/article/pope-francis-canada-apology-visit-137ad23719603e9d370257f257ec0163,2,True,apnews.com
Pope cancels trip to Africa over health issues...,https://www.france24.com/en/africa/20220610-pope-francis-cancels-trip-to-congo-and-south-sudan-over-health-issues,1,True,france24.com
Pope cracks down on new religious start-ups...,https://apnews.com/article/pope-francis-religion-0fa95f0b77f94fd506719fef3b119c3c,1,True,apnews.com
Pope denies planning to resign soon...,https://news.yahoo.com/exclusive-pope-francis-denies-planning-080319132.html,5,True,yahoo.com
Pope meets trans guests of Rome church...,https://apnews.com/article/pope-francis-religion-rome-208b6a50c4872fde0e04335868b9d9e8,3,True,apnews.com
Pope orders release of WWII-era 'Jewish' files...,https://www.theguardian.com/world/2022/jun/23/pope-francis-orders-online-release-of-second-world-war-era-jewish-files,2,True,theguardian.com
Pope suggests invasion 'provoked'...,https://www.dailymail.co.uk/news/article-10914661/Pope-Francis-suggests-war-Ukraine-way-provoked.html,1,True,dailymail.co.uk
Pope's Apology Tour Rolls On...,https://apnews.com/article/pope-francis-canada-religion-edmonton-alberta-b4831ad22056aa2f862f04464966b66e,2,True,apnews.com
Popular country music festival bans Confederate flags...,https://www.charlotteobserver.com/news/nation-world/national/article262083862.html,1,True,charlotteobserver.com
Porn star reveals timeline of monkeypox symptoms...,https://www.the-sun.com/health/6011050/photo-timeline-monkeypox-patients-symptoms-by-day/,2,True,the-sun.com
Portland 'open air drug market' after legalization...,https://www.dailymail.co.uk/news/article-10923923/Portland-resembles-open-air-drug-market-legalizing-hard-drugs.html,3,True,dailymail.co.uk
"Portland families move to escape homeless camps, crime...",https://www.kgw.com/article/news/local/homeless/north-portland-families-sell-homes-to-escape-crime/283-7057c2ec-980d-42ac-90ae-80e00ab7ed8f,2,True,kgw.com
Portland resembles 'open air drug market' after legalizing hard drugs...,https://www.dailymail.co.uk/news/article-10923923/Portland-resembles-open-air-drug-market-legalizing-hard-drugs.html,1,True,dailymail.co.uk
Positivity rate at 5-month high...,https://www.nbcnewyork.com/news/coronavirus/nyc-covid-positivity-rate-at-5-month-highs-as-top-doc-warns-of-6th-wave/3754691/,8,True,nbcnewyork.com
Possible Pelosi visit elicits shrugs in Taiwan...,https://news.yahoo.com/possible-pelosi-visit-elicits-shrugs-170042930.html,3,True,yahoo.com
Possible serial killer targeting Muslims in New Mexico...,https://www.krqe.com/news/crime/apd-to-hold-press-conference-on-recent-muslim-homicides/,3,True,krqe.com
Post-Roe differences surface in GOP over new abortion rules...,https://apnews.com/article/2022-midterm-elections-abortion-us-supreme-court-government-and-politics-legislature-48279e8a14816377032b491157c72062,3,True,apnews.com
"Post-Roe, doctors worry about what constitutes lifesaving care...",https://rollcall.com/2022/07/20/20abortion/,4,True,rollcall.com
Post-Watergate reforms may frame DOJ decision over prosecuting Trump...,https://thehill.com/regulation/3526790-post-watergate-reforms-may-frame-doj-decision-over-prosecuting-trump/,2,True,thehill.com
Post-scandal reforms may frame DOJ decision over prosecuting Trump...,https://thehill.com/regulation/3526790-post-watergate-reforms-may-frame-doj-decision-over-prosecuting-trump/,11,True,thehill.com
Post-scandal reforms may frame DOJ decision...,https://thehill.com/regulation/3526790-post-watergate-reforms-may-frame-doj-decision-over-prosecuting-trump/,4,True,thehill.com
Posted picts of 'teen sex doll'...,https://www.dailymail.co.uk/news/article-10991891/Highland-Park-shooter-posted-pics-teen-sex-doll-hanging-spouted-racist-posts.html,1,True,dailymail.co.uk
Pot use in 20s can cause permanent brain damage...,https://www.dailymail.co.uk/health/article-11138001/Taking-cannabis-mid-20s-damages-cognitive-development-NIH-expert-warns.html,3,True,dailymail.co.uk
Potential breakthrough for organ transplants...,https://www.nbcnews.com/science/science-news/scientists-reanimate-dead-cells-pigs-potential-breakthrough-organ-tran-rcna41014,2,True,nbcnews.com
Potential comeback for Netanyahu...,https://www.cnbc.com/2022/06/29/israeli-government-collapse-means-a-potential-lifeline-for-netanyahu.html,3,True,cnbc.com
Pound pulverized...,https://financialpost.com/pmn/business-pmn/in-truly-alarming-sign-surging-uk-yields-fail-to-rescue-pound,4,True,financialpost.com
Powell Spooks Market...,https://www.cnbc.com/2022/08/25/stock-market-futures-open-to-close-news.html,1,True,cnbc.com
Powell facing rising criticism for inflation missteps...,https://apnews.com/article/inflation-economy-jerome-powell-government-and-politics-86d884ee9ca6cf8bbc3c00da3445fbbc,2,True,apnews.com
"Powell facing rising criticism for inflation missteps...
Challenges multiplying...",https://apnews.com/article/inflation-economy-jerome-powell-government-and-politics-86d884ee9ca6cf8bbc3c00da3445fbbc,1,True,apnews.com
Powell inflation miscalculation raises stakes on rate shift...,https://www.politico.com/news/2022/08/25/powell-wyoming-fed-inflation-00053508,3,True,politico.com
Powell pummeled from all sides...,https://www.politico.com/news/2022/08/05/fed-powell-rate-hikes-00049561,2,True,politico.com
Powell warns fight against inflation will bring 'pain'...,https://www.cnn.com/2022/08/26/economy/federal-reserve-jerome-powell-jackson-hole-2022/index.html,1,True,cnn.com
Powell's Dilemma: What if Inflation Here to Stay?,https://www.wsj.com/articles/inflation-jackson-hole-fed-powell-11661288446,1,True,wsj.com
"Power Of Belief: Spirituality Linked To 'Healthier Life, Greater Longevity'...",https://www.studyfinds.org/spirituality-healthier-life-longevity/,3,True,studyfinds.org
"Power Of Movement: Swim To Destress, Walk For Mental Blocks, Dance Away Anxiety...
'Smallest Motions Can Make Happier, Healthier'...",https://www.studyfinds.org/power-of-movement-physicalactivity-stress-anxiety/,3,True,studyfinds.org
Power company didn't like journalist's commentary. Had followed...,https://www.theguardian.com/environment/2022/jun/24/a-florida-power-company-didnt-like-a-journalists-commentary-its-consultants-had-him-followed,1,True,theguardian.com
Power company didn't like journalist's commentary. Had him followed...,https://www.theguardian.com/environment/2022/jun/24/a-florida-power-company-didnt-like-a-journalists-commentary-its-consultants-had-him-followed,3,True,theguardian.com
Powerful man in NYC gay nightlife scene faces decade of sex allegations...,https://www.nbcnews.com/nbc-out/out-news/michael-cohen-motel-23-new-york-gay-bar-sexual-misconduct-rcna44147,3,True,nbcnews.com
Pox could become entrenched as new STD...,https://apnews.com/article/covid-science-health-sexually-transmitted-diseases-gonorrhea-3266fd0ae451578c989605f430cd3897,1,True,apnews.com
"Pre-teen left bloodied, twitching following 'exorcism' at Bible camp...",https://www.washingtontimes.com/news/2022/aug/28/exorcism-redberry-bible-camp-leaves-pre-teen-blood/,3,True,washingtontimes.com
Preacher scolds flock for not 'honoring' him with luxury watch...,https://www.msn.com/en-us/news/us/a-preacher-scolded-his-flock-for-not-honoring-him-with-luxury-watch/ar-AA10NvaM,3,True,msn.com
"Pregnant woman given HOV ticket argues fetus is passenger, post-Roe...",https://www.msn.com/en-us/news/us/pregnant-woman-given-hov-ticket-argues-fetus-is-passenger-post-roe/ar-AAZoI2r,4,True,msn.com
Prenups Aren't Just for Rich Anymore...,https://www.newyorker.com/news/us-journal/prenups-arent-just-for-rich-people-anymore,1,True,newyorker.com
"President, CHEVRON chief trade sharp words over gas prices...",https://apnews.com/article/biden-prices-congress-38c4a047ac455f26c52f4c144d84a6dd,2,True,apnews.com
Presidential speculation...,https://theweek.com/liz-cheney/1015866/inside-the-liz-cheney-presidential-run-speculation,2,True,theweek.com
